OBJECTID,FULL_NAME,Has_MAX_BRT,Shape_Length,SIDEWALK_AREA,SIDEWALK_WIDTH,HOV,IMPACTED,BLOCK_ID,INTEGRATED_LU,GREEN_BUFFER,Start_X,Start_Y,End_X,End_Y
4060,16 AV NW,Yes,0.50001225,1.761803915,3.5,,,10,,Yes,-6395.8755,5658956.782,-6395.3759,5658956.803
4061,16 AV NW,Yes,0.500016319,1.761229609,3.5,,,10,,Yes,-6396.3751,5658956.762,-6395.8755,5658956.782
4062,16 AV NW,Yes,0.5000082,1.699146639,3.4,,,10,,Yes,-6396.8747,5658956.742,-6396.3751,5658956.762
4063,16 AV NW,Yes,0.500008201,1.760030695,3.5,,,10,,,-6397.3743,5658956.721,-6396.8747,5658956.742
4064,16 AV NW,Yes,0.50000004,1.682348149,3.4,,,10,,,-6365.8902,5658957.488,-6365.3902,5658957.488
4065,16 AV NW,Yes,0.50000001,1.683474119,3.4,,,10,,,-6366.3902,5658957.488,-6365.8902,5658957.488
4066,16 AV NW,Yes,0.50000004,1.68462311,3.4,,,10,,,-6366.8902,5658957.488,-6366.3902,5658957.488
4067,16 AV NW,Yes,0.50000004,1.6857482,3.4,,,10,,,-6367.3902,5658957.489,-6366.8902,5658957.488
4068,16 AV NW,Yes,0.50000001,1.68687412,3.4,,,10,,,-6367.8902,5658957.489,-6367.3902,5658957.489
4069,16 AV NW,Yes,0.50000004,1.68747231,3.4,,,10,,,-6368.3902,5658957.489,-6367.8902,5658957.489
4070,16 AV NW,Yes,0.50000001,1.6874246,3.4,,,10,,,-6368.8902,5658957.489,-6368.3902,5658957.489
4071,16 AV NW,Yes,0.50000004,1.687399094,3.4,,,10,,,-6369.3902,5658957.489,-6368.8902,5658957.489
4072,16 AV NW,Yes,0.50000004,1.687349094,3.4,,,10,,,-6369.8902,5658957.489,-6369.3902,5658957.489
4073,16 AV NW,Yes,0.50000001,1.68729958,3.4,,,10,,,-6370.3902,5658957.49,-6369.8902,5658957.489
4074,16 AV NW,Yes,0.50000004,1.687299095,3.4,,,10,,Yes,-6370.8902,5658957.49,-6370.3902,5658957.49
4075,16 AV NW,Yes,0.50000004,1.68727407,3.4,,,10,,Yes,-6371.3902,5658957.49,-6370.8902,5658957.49
4076,16 AV NW,Yes,0.50000001,1.68737054,3.4,,,10,,Yes,-6371.8902,5658957.49,-6371.3902,5658957.49
4077,16 AV NW,Yes,0.50000004,1.68872492,3.4,,,10,,Yes,-6372.3902,5658957.49,-6371.8902,5658957.49
4078,16 AV NW,Yes,0.50000001,1.69034993,3.4,,,10,,Yes,-6372.8902,5658957.49,-6372.3902,5658957.49
4079,16 AV NW,Yes,0.50000004,1.69197492,3.4,,,10,,Yes,-6373.3902,5658957.491,-6372.8902,5658957.49
4080,16 AV NW,Yes,0.50000004,1.693599894,3.4,,,10,,Yes,-6373.8902,5658957.491,-6373.3902,5658957.491
4081,16 AV NW,Yes,0.50000001,1.69523469,3.4,,,10,,Yes,-6374.3902,5658957.491,-6373.8902,5658957.491
4082,16 AV NW,Yes,0.50000004,1.69694979,3.4,,,10,,Yes,-6374.8902,5658957.491,-6374.3902,5658957.491
4083,16 AV NW,Yes,0.50000001,1.69849352,3.4,,,10,,Yes,-6375.3902,5658957.491,-6374.8902,5658957.491
4084,16 AV NW,Yes,0.50000004,1.699938545,3.4,,,10,,Yes,-6375.8902,5658957.491,-6375.3902,5658957.491
4085,16 AV NW,Yes,0.50000004,1.701923825,3.4,,,10,,Yes,-6376.3902,5658957.492,-6375.8902,5658957.491
4086,16 AV NW,Yes,0.50000001,1.703974449,3.4,,,10,,Yes,-6376.8902,5658957.492,-6376.3902,5658957.492
4087,16 AV NW,Yes,0.50000004,1.705973824,3.4,,,10,,Yes,-6377.3902,5658957.492,-6376.8902,5658957.492
4088,16 AV NW,Yes,0.50000004,1.708023775,3.4,,,10,,Yes,-6377.8902,5658957.492,-6377.3902,5658957.492
4089,16 AV NW,Yes,0.50000001,1.71004949,3.4,,,10,,Yes,-6378.3902,5658957.492,-6377.8902,5658957.492
4090,16 AV NW,Yes,0.50000337,1.130503811,2.3,,,10,,Yes,-6378.89,5658957.483,-6378.3902,5658957.492
4091,16 AV NW,Yes,0.499949687,1.713040471,3.4,,,10,,Yes,-6379.3895,5658957.461,-6378.89,5658957.483
4092,16 AV NW,Yes,0.500053848,1.714306033,3.4,,,10,,Yes,-6379.8891,5658957.44,-6379.3895,5658957.461
4093,16 AV NW,Yes,0.499949687,1.71482085,3.4,,,10,,Yes,-6380.3886,5658957.419,-6379.8891,5658957.44
4094,16 AV NW,Yes,0.500049597,1.716315565,3.4,,,10,,Yes,-6380.8882,5658957.398,-6380.3886,5658957.419
4095,16 AV NW,Yes,0.499949687,1.716833339,3.4,,,10,,Yes,-6381.3877,5658957.377,-6380.8882,5658957.398
4096,16 AV NW,Yes,0.50000016,1.752346894,3.5,,,10,,,-6349.8902,5658957.488,-6349.3902,5658957.488
4097,16 AV NW,Yes,0.50000016,1.74849685,3.5,,,10,,,-6350.3902,5658957.487,-6349.8902,5658957.488
4098,16 AV NW,Yes,0.50000016,1.74467759,3.5,,,10,,,-6350.8902,5658957.487,-6350.3902,5658957.487
4099,16 AV NW,Yes,0.50000016,1.74052284,3.5,,,10,,Yes,-6351.3902,5658957.487,-6350.8902,5658957.487
4100,16 AV NW,Yes,0.50000016,1.73614775,3.5,,,10,,Yes,-6351.8902,5658957.486,-6351.3902,5658957.487
4101,16 AV NW,Yes,0.50000016,1.73179775,3.5,,,10,,Yes,-6352.3902,5658957.486,-6351.8902,5658957.486
4102,16 AV NW,Yes,0.50000016,1.727497796,3.5,,,10,,Yes,-6352.8902,5658957.485,-6352.3902,5658957.486
4103,16 AV NW,Yes,0.50000016,1.723015721,3.5,,,10,,Yes,-6353.3902,5658957.485,-6352.8902,5658957.485
4104,16 AV NW,Yes,0.50000025,1.718235115,3.4,,,10,,Yes,-6353.8902,5658957.485,-6353.3902,5658957.485
4105,16 AV NW,Yes,0.500000092,1.14903292,2.3,,,10,,Yes,-6354.3902,5658957.484,-6353.8902,5658957.485
4106,16 AV NW,Yes,0.50000001,1.70937541,3.4,,,10,,Yes,-6354.8902,5658957.485,-6354.3902,5658957.484
4107,16 AV NW,Yes,0.50000004,1.704912399,3.4,,,10,,Yes,-6355.3902,5658957.485,-6354.8902,5658957.485
4108,16 AV NW,Yes,0.50000001,1.700700389,3.4,,,10,,Yes,-6355.8902,5658957.485,-6355.3902,5658957.485
4109,16 AV NW,Yes,0.50000004,1.696325935,3.4,,,10,,Yes,-6356.3902,5658957.485,-6355.8902,5658957.485
4110,16 AV NW,Yes,0.50000004,1.691975845,3.4,,,10,,Yes,-6356.8902,5658957.485,-6356.3902,5658957.485
4111,16 AV NW,Yes,0.50000001,1.68770039,3.4,,,10,,Yes,-6357.3902,5658957.485,-6356.8902,5658957.485
4112,16 AV NW,Yes,0.50000004,1.683325845,3.4,,,10,,Yes,-6357.8902,5658957.486,-6357.3902,5658957.485
4113,16 AV NW,Yes,0.50000004,1.679414665,3.4,,,10,,Yes,-6358.3902,5658957.486,-6357.8902,5658957.486
4114,16 AV NW,Yes,0.50000001,1.67667571,3.4,,,10,,Yes,-6358.8902,5658957.486,-6358.3902,5658957.486
4115,16 AV NW,Yes,0.50000004,1.67400174,3.4,,,10,,Yes,-6359.3902,5658957.486,-6358.8902,5658957.486
4116,16 AV NW,Yes,0.50000001,1.671375709,3.3,,,10,,Yes,-6359.8902,5658957.486,-6359.3902,5658957.486
4117,16 AV NW,Yes,0.50000004,1.668787229,3.3,,,10,,Yes,-6360.3902,5658957.486,-6359.8902,5658957.486
4118,16 AV NW,Yes,0.50000004,1.66627388,3.3,,,10,,Yes,-6360.8902,5658957.487,-6360.3902,5658957.486
4119,16 AV NW,Yes,0.50000001,1.666191415,3.3,,,10,,Yes,-6361.3902,5658957.487,-6360.8902,5658957.487
4120,16 AV NW,Yes,0.50000004,1.667249735,3.3,,,10,,Yes,-6361.8902,5658957.487,-6361.3902,5658957.487
4121,16 AV NW,Yes,0.50000001,1.66844977,3.3,,,10,,Yes,-6362.3902,5658957.487,-6361.8902,5658957.487
4122,16 AV NW,Yes,0.50000004,1.669624775,3.3,,,10,,,-6362.8902,5658957.487,-6362.3902,5658957.487
4123,16 AV NW,Yes,0.50000004,1.67082811,3.3,,,10,,,-6363.3902,5658957.487,-6362.8902,5658957.487
4124,16 AV NW,Yes,0.50000001,1.67304945,3.4,,,10,,,-6363.8902,5658957.487,-6363.3902,5658957.487
4125,16 AV NW,Yes,0.50000004,1.675823975,3.4,,,10,,,-6364.3902,5658957.488,-6363.8902,5658957.487
4126,16 AV NW,Yes,0.50000004,1.678598935,3.4,,,10,,,-6364.8902,5658957.488,-6364.3902,5658957.488
4127,16 AV NW,Yes,0.50000001,1.681093715,3.4,,,10,,,-6365.3902,5658957.488,-6364.8902,5658957.488
4128,16 AV NW,Yes,0.50000016,1.579803625,3.2,,,10,,Yes,-6333.8902,5658957.501,-6333.3902,5658957.501
4129,16 AV NW,Yes,0.50000016,1.581955096,3.2,,,10,,Yes,-6334.3902,5658957.501,-6333.8902,5658957.501
4130,16 AV NW,Yes,0.50000016,1.583842001,3.2,,,10,,Yes,-6334.8902,5658957.5,-6334.3902,5658957.501
4131,16 AV NW,Yes,0.50000016,1.58300027,3.2,,,10,,Yes,-6335.3902,5658957.5,-6334.8902,5658957.5
4132,16 AV NW,Yes,0.50000016,1.581750139,3.2,,,10,,Yes,-6335.8902,5658957.499,-6335.3902,5658957.5
4133,16 AV NW,Yes,0.50000016,1.58055027,3.2,,,10,,Yes,-6336.3902,5658957.499,-6335.8902,5658957.499
4134,16 AV NW,Yes,0.50000016,1.579383745,3.2,,,10,,Yes,-6336.8902,5658957.499,-6336.3902,5658957.499
4135,16 AV NW,Yes,0.50000016,1.57807543,3.2,,,10,,Yes,-6337.3902,5658957.498,-6336.8902,5658957.499
4136,16 AV NW,Yes,0.50000025,1.57685044,3.1,,,10,,Yes,-6337.8902,5658957.498,-6337.3902,5658957.498
4137,16 AV NW,Yes,0.50000016,1.575600601,3.1,,,10,,Yes,-6338.3902,5658957.497,-6337.8902,5658957.498
4138,16 AV NW,Yes,0.50000016,1.574375431,3.1,,,10,,Yes,-6338.8902,5658957.497,-6338.3902,5658957.497
4139,16 AV NW,Yes,0.50000016,3.035849167,6.1,,,10,,Yes,-6339.3902,5658957.496,-6338.8902,5658957.497
4140,16 AV NW,Yes,0.50000016,2.440699703,4.9,,,10,,Yes,-6339.8902,5658957.496,-6339.3902,5658957.496
4141,16 AV NW,Yes,0.50000016,2.004352226,4,,,10,,Yes,-6340.3902,5658957.496,-6339.8902,5658957.496
4142,16 AV NW,Yes,0.50000016,2.00949156,4,,,10,,Yes,-6340.8902,5658957.495,-6340.3902,5658957.496
4143,16 AV NW,Yes,0.50000016,2.022203895,4,,,10,,Yes,-6341.3902,5658957.495,-6340.8902,5658957.495
4144,16 AV NW,Yes,0.50000016,2.02145212,4,,,10,,Yes,-6341.8902,5658957.494,-6341.3902,5658957.495
4145,16 AV NW,Yes,0.50000016,2.01297738,4,,,10,,Yes,-6342.3902,5658957.494,-6341.8902,5658957.494
4146,16 AV NW,Yes,0.50000016,2.004560609,4,,,10,,Yes,-6342.8902,5658957.494,-6342.3902,5658957.494
4147,16 AV NW,Yes,0.50000025,1.99865979,4,,,10,,Yes,-6343.3902,5658957.493,-6342.8902,5658957.494
4148,16 AV NW,Yes,0.50000016,1.9888487,4,,,10,,Yes,-6343.8902,5658957.493,-6343.3902,5658957.493
4149,16 AV NW,Yes,0.50000016,1.990218895,4,,,10,,Yes,-6344.3902,5658957.492,-6343.8902,5658957.493
4150,16 AV NW,Yes,0.50000016,1.914945075,3.8,,,10,,Yes,-6344.8902,5658957.492,-6344.3902,5658957.492
4151,16 AV NW,Yes,0.50000016,1.781640509,3.6,,,10,,Yes,-6345.3902,5658957.492,-6344.8902,5658957.492
4152,16 AV NW,Yes,0.50000016,1.770675244,3.5,,,10,,Yes,-6345.8902,5658957.491,-6345.3902,5658957.492
4153,16 AV NW,Yes,0.50000016,1.771242159,3.5,,,10,,Yes,-6346.3902,5658957.491,-6345.8902,5658957.491
4154,16 AV NW,Yes,0.50000016,1.77080401,3.5,,,10,,Yes,-6346.8902,5658957.49,-6346.3902,5658957.491
4155,16 AV NW,Yes,0.50000016,1.76874218,3.5,,,10,,Yes,-6347.3902,5658957.49,-6346.8902,5658957.49
4156,16 AV NW,Yes,0.50000016,1.7657959,3.5,,,10,,Yes,-6347.8902,5658957.49,-6347.3902,5658957.49
4157,16 AV NW,Yes,0.50000025,1.76286984,3.5,,,10,,Yes,-6348.3902,5658957.489,-6347.8902,5658957.49
4158,16 AV NW,Yes,0.50000016,1.759946164,3.5,,,10,,,-6348.8902,5658957.489,-6348.3902,5658957.489
4159,16 AV NW,Yes,0.50000016,1.756221939,3.5,,,10,,,-6349.3902,5658957.488,-6348.8902,5658957.489
4160,16 AV NW,Yes,0.50000324,2.6107921,5.2,,,10,,,-6317.8902,5658957.498,-6317.3902,5658957.496
4161,16 AV NW,Yes,0.50000289,2.142539343,4.3,,,10,,,-6318.3902,5658957.5,-6317.8902,5658957.498
4162,16 AV NW,Yes,0.50000324,1.56261199,3.1,,,10,,,-6318.8902,5658957.502,-6318.3902,5658957.5
4163,16 AV NW,Yes,0.50000289,1.56033487,3.1,,,10,,,-6319.3902,5658957.503,-6318.8902,5658957.502
4164,16 AV NW,Yes,0.50000324,1.557933304,3.1,,,10,,,-6319.8902,5658957.505,-6319.3902,5658957.503
4165,16 AV NW,Yes,0.50000289,1.555266464,3.1,,,10,,,-6320.3902,5658957.507,-6319.8902,5658957.505
4166,16 AV NW,Yes,0.50000324,1.5517291,3.1,,,10,,,-6320.8902,5658957.509,-6320.3902,5658957.507
4167,16 AV NW,Yes,0.50000289,1.548289014,3.1,,,10,,,-6321.3902,5658957.51,-6320.8902,5658957.509
4168,16 AV NW,Yes,0.500001422,1.28460247,2.6,,,10,,,-6321.8902,5658957.511,-6321.3902,5658957.51
4169,16 AV NW,Yes,0.50000016,1.54300597,3.1,,,10,,,-6322.3902,5658957.51,-6321.8902,5658957.511
4170,16 AV NW,Yes,0.50000016,1.542976275,3.1,,,10,,,-6322.8902,5658957.51,-6322.3902,5658957.51
4171,16 AV NW,Yes,0.50000016,1.543051325,3.1,,,10,,Yes,-6323.3902,5658957.51,-6322.8902,5658957.51
4172,16 AV NW,Yes,0.50000016,1.54320135,3.1,,,10,,Yes,-6323.8902,5658957.509,-6323.3902,5658957.51
4173,16 AV NW,Yes,0.50000016,1.543351325,3.1,,,10,,Yes,-6324.3902,5658957.509,-6323.8902,5658957.509
4174,16 AV NW,Yes,0.50000016,1.543451325,3.1,,,10,,Yes,-6324.8902,5658957.508,-6324.3902,5658957.509
4175,16 AV NW,Yes,0.50000016,1.543576275,3.1,,,10,,Yes,-6325.3902,5658957.508,-6324.8902,5658957.508
4176,16 AV NW,Yes,0.50000016,1.544086624,3.1,,,10,,Yes,-6325.8902,5658957.508,-6325.3902,5658957.508
4177,16 AV NW,Yes,0.50000016,1.54527805,3.1,,,10,,Yes,-6326.3902,5658957.507,-6325.8902,5658957.508
4178,16 AV NW,Yes,0.50000016,1.546527925,3.1,,,10,,Yes,-6326.8902,5658957.507,-6326.3902,5658957.507
4179,16 AV NW,Yes,0.50000025,1.54777906,3.1,,,10,,Yes,-6327.3902,5658957.506,-6326.8902,5658957.507
4180,16 AV NW,Yes,0.50000016,1.548995866,3.1,,,10,,Yes,-6327.8902,5658957.506,-6327.3902,5658957.506
4181,16 AV NW,Yes,0.50000016,1.550253,3.1,,,10,,Yes,-6328.3902,5658957.505,-6327.8902,5658957.506
4182,16 AV NW,Yes,0.50000016,1.551477925,3.1,,,10,,Yes,-6328.8902,5658957.505,-6328.3902,5658957.505
4183,16 AV NW,Yes,0.50000016,1.552896255,3.1,,,10,,Yes,-6329.3902,5658957.505,-6328.8902,5658957.505
4184,16 AV NW,Yes,0.50000016,1.556524711,3.1,,,10,,Yes,-6329.8902,5658957.504,-6329.3902,5658957.505
4185,16 AV NW,Yes,0.50000016,1.559952725,3.1,,,10,,Yes,-6330.3902,5658957.504,-6329.8902,5658957.504
4186,16 AV NW,Yes,0.50000016,1.563177675,3.1,,,10,,Yes,-6330.8902,5658957.503,-6330.3902,5658957.504
4187,16 AV NW,Yes,0.50000016,1.56640275,3.1,,,10,,Yes,-6331.3902,5658957.503,-6330.8902,5658957.503
4188,16 AV NW,Yes,0.50000016,1.569602725,3.1,,,10,,Yes,-6331.8902,5658957.503,-6331.3902,5658957.503
4189,16 AV NW,Yes,0.50000025,1.57272882,3.1,,,10,,Yes,-6332.3902,5658957.502,-6331.8902,5658957.503
4190,16 AV NW,Yes,0.50000016,1.575228675,3.1,,,10,,Yes,-6332.8902,5658957.502,-6332.3902,5658957.502
4191,16 AV NW,Yes,0.50000016,1.57749693,3.1,,,10,,Yes,-6333.3902,5658957.501,-6332.8902,5658957.502
4192,16 AV NW,Yes,0.449702846,2.044209903,4.5,,,10,,,-6307.3903,5658957.461,-6306.9406,5658957.46
4193,16 AV NW,Yes,0.50000289,2.347651635,4.7,,,10,,,-6307.8903,5658957.463,-6307.3903,5658957.461
4194,16 AV NW,Yes,0.50000324,2.409041245,4.8,,,10,,,-6308.3903,5658957.465,-6307.8903,5658957.463
4195,16 AV NW,Yes,0.50000289,2.464410201,4.9,,,10,,,-6308.8903,5658957.467,-6308.3903,5658957.465
4196,16 AV NW,Yes,0.50000324,2.517964242,5,,,10,,,-6309.3903,5658957.468,-6308.8903,5658957.467
4197,16 AV NW,Yes,0.50000289,2.548889831,5.1,,,10,,,-6309.8903,5658957.47,-6309.3903,5658957.468
4198,16 AV NW,Yes,0.50000324,2.5739452,5.2,,,10,,,-6310.3903,5658957.472,-6309.8903,5658957.47
4199,16 AV NW,Yes,0.50000289,2.59304595,5.2,,,10,,,-6310.8903,5658957.474,-6310.3903,5658957.472
4200,16 AV NW,Yes,0.50000324,2.60003602,5.2,,,10,,,-6311.3903,5658957.475,-6310.8903,5658957.474
4201,16 AV NW,Yes,0.499902891,2.605399819,5.2,,,10,,,-6311.8902,5658957.477,-6311.3903,5658957.475
4202,16 AV NW,Yes,0.50000324,2.61162556,5.2,,,10,,,-6312.3902,5658957.479,-6311.8902,5658957.477
4203,16 AV NW,Yes,0.50000289,2.61229385,5.2,,,10,,,-6312.8902,5658957.481,-6312.3902,5658957.479
4204,16 AV NW,Yes,0.50000324,2.612664537,5.2,,,10,,,-6313.3902,5658957.482,-6312.8902,5658957.481
4205,16 AV NW,Yes,0.50000289,2.611994025,5.2,,,10,,,-6313.8902,5658957.484,-6313.3902,5658957.482
4206,16 AV NW,Yes,0.50000324,2.61186616,5.2,,,10,,,-6314.3902,5658957.486,-6313.8902,5658957.484
4207,16 AV NW,Yes,0.50000324,2.6116921,5.2,,,10,,,-6314.8902,5658957.488,-6314.3902,5658957.486
4208,16 AV NW,Yes,0.50000289,2.61154385,5.2,,,10,,,-6315.3902,5658957.489,-6314.8902,5658957.488
4209,16 AV NW,Yes,0.50000324,2.479113284,5,,,10,,,-6315.8902,5658957.491,-6315.3902,5658957.489
4210,16 AV NW,Yes,0.50000289,2.165144031,4.3,,,10,,,-6316.3902,5658957.493,-6315.8902,5658957.491
4211,16 AV NW,Yes,0.50000324,2.170461945,4.3,,,10,,,-6316.8902,5658957.495,-6316.3902,5658957.493
4212,16 AV NW,Yes,0.50000289,2.292415736,4.6,,,10,,,-6317.3902,5658957.496,-6316.8902,5658957.495
4213,16 AV NW,Yes,0.49999802,3.435508913,6.9,,,12,Yes,,-6272.746,5658956.243,-6272.2461,5658956.253
4214,16 AV NW,Yes,0.49999802,2.989822698,6,,,12,Yes,,-6269.7466,5658956.302,-6269.2467,5658956.312
4215,16 AV NW,Yes,0.49999802,3.073923246,6.2,,,12,Yes,,-6270.2465,5658956.293,-6269.7466,5658956.302
4216,16 AV NW,Yes,0.499998019,3.149121261,6.3,,,12,Yes,,-6270.7464,5658956.283,-6270.2465,5658956.293
4217,16 AV NW,Yes,0.50000001,3.22309994,6.5,,,12,Yes,,-6271.2463,5658956.273,-6270.7464,5658956.283
4218,16 AV NW,Yes,0.49999802,3.297224036,6.6,,,12,Yes,,-6271.7462,5658956.263,-6271.2463,5658956.273
4219,16 AV NW,Yes,0.49999802,3.371113499,6.7,,,12,Yes,,-6272.2461,5658956.253,-6271.7462,5658956.263
4220,16 AV NW,Yes,0.500001,1.93819454,3.9,,,12,Yes,,-6253.753,5658955.904,-6253.253,5658955.903
4221,16 AV NW,Yes,0.50000081,1.938463615,3.9,,,12,Yes,,-6254.253,5658955.905,-6253.753,5658955.904
4222,16 AV NW,Yes,0.500043914,2.675082197,5.3,,,12,Yes,,-6254.753,5658955.908,-6254.253,5658955.905
4223,16 AV NW,Yes,0.499919124,1.938951139,3.9,,,12,Yes,,-6255.2527,5658955.923,-6254.753,5658955.908
4224,16 AV NW,Yes,0.50002205,1.939357575,3.9,,,12,Yes,,-6255.7525,5658955.938,-6255.2527,5658955.923
4225,16 AV NW,Yes,0.500019079,1.939214311,3.9,,,12,Yes,,-6256.2523,5658955.953,-6255.7525,5658955.938
4226,16 AV NW,Yes,0.50002205,1.939294521,3.9,,,12,Yes,,-6256.7521,5658955.968,-6256.2523,5658955.953
4227,16 AV NW,Yes,0.499919123,1.939170466,3.9,,,12,Yes,,-6257.2518,5658955.983,-6256.7521,5658955.968
4228,16 AV NW,Yes,0.50002205,1.939782298,3.9,,,12,Yes,,-6257.7516,5658955.998,-6257.2518,5658955.983
4229,16 AV NW,Yes,0.50001908,1.939802133,3.9,,,12,Yes,,-6258.2514,5658956.012,-6257.7516,5658955.998
4230,16 AV NW,Yes,0.500022049,1.939851563,3.9,,,12,Yes,,-6258.7512,5658956.027,-6258.2514,5658956.012
4231,16 AV NW,Yes,0.50001908,1.939708275,3.9,,,12,Yes,,-6259.251,5658956.042,-6258.7512,5658956.027
4232,16 AV NW,Yes,0.499922094,1.939544619,3.9,,,12,Yes,,-6259.7507,5658956.057,-6259.251,5658956.042
4233,16 AV NW,Yes,0.50001908,1.9395952,3.9,,,12,Yes,,-6260.2505,5658956.072,-6259.7507,5658956.057
4234,16 AV NW,Yes,0.50002205,1.93985775,3.9,,,12,Yes,,-6260.7503,5658956.087,-6260.2505,5658956.072
4235,16 AV NW,Yes,0.500019079,1.94350378,3.9,,,12,Yes,,-6261.2501,5658956.101,-6260.7503,5658956.087
4236,16 AV NW,Yes,0.50002205,1.95295104,3.9,,,12,Yes,,-6261.7499,5658956.116,-6261.2501,5658956.101
4237,16 AV NW,Yes,0.499919123,1.961826265,3.9,,,12,Yes,,-6262.2496,5658956.131,-6261.7499,5658956.116
4238,16 AV NW,Yes,0.50002205,1.971590997,3.9,,,12,Yes,,-6262.7494,5658956.146,-6262.2496,5658956.131
4239,16 AV NW,Yes,0.50001908,2.004013352,4,,,12,Yes,,-6263.2492,5658956.161,-6262.7494,5658956.146
4240,16 AV NW,Yes,0.500022049,2.057868742,4.1,,,12,Yes,,-6263.749,5658956.176,-6263.2492,5658956.161
4241,16 AV NW,Yes,0.50001908,2.111089001,4.2,,,12,Yes,,-6264.2488,5658956.191,-6263.749,5658956.176
4242,16 AV NW,Yes,0.499922093,2.179579561,4.4,,,12,Yes,,-6264.7485,5658956.205,-6264.2488,5658956.191
4243,16 AV NW,Yes,0.50001908,2.266214136,4.5,,,12,Yes,,-6265.2483,5658956.22,-6264.7485,5658956.205
4244,16 AV NW,Yes,0.50002205,2.352325769,4.7,,,12,Yes,,-6265.7481,5658956.235,-6265.2483,5658956.22
4245,16 AV NW,Yes,0.500019079,2.438659643,4.9,,,12,Yes,,-6266.2479,5658956.25,-6265.7481,5658956.235
4246,16 AV NW,Yes,0.50002205,2.524993451,5,,,12,Yes,,-6266.7477,5658956.265,-6266.2479,5658956.25
4247,16 AV NW,Yes,0.499919123,2.610376279,5.2,,,12,Yes,,-6267.2474,5658956.28,-6266.7477,5658956.265
4248,16 AV NW,Yes,0.50002205,2.697712448,5.4,,,12,Yes,,-6267.7472,5658956.295,-6267.2474,5658956.28
4249,16 AV NW,Yes,0.50001908,2.783359613,5.6,,,12,Yes,,-6268.247,5658956.309,-6267.7472,5658956.295
4250,16 AV NW,Yes,0.500011769,2.698276674,5.4,,,12,Yes,,-6268.7468,5658956.322,-6268.247,5658956.309
4251,16 AV NW,Yes,0.49999802,2.902192146,5.8,,,12,Yes,,-6269.2467,5658956.312,-6268.7468,5658956.322
4252,16 AV NW,Yes,0.500001,1.933176155,3.9,,,12,Yes,,-6237.753,5658955.873,-6237.253,5658955.872
4253,16 AV NW,Yes,0.50000081,1.934319455,3.9,,,12,Yes,,-6238.253,5658955.874,-6237.753,5658955.873
4254,16 AV NW,Yes,0.500001,1.93529506,3.9,,,12,Yes,,-6238.753,5658955.875,-6238.253,5658955.874
4255,16 AV NW,Yes,0.500001,1.93602617,3.9,,,12,Yes,,-6239.253,5658955.876,-6238.753,5658955.875
4256,16 AV NW,Yes,0.50000081,1.93683615,3.9,,,12,Yes,,-6239.753,5658955.877,-6239.253,5658955.876
4257,16 AV NW,Yes,0.500001,1.93696915,3.9,,,12,Yes,,-6240.253,5658955.878,-6239.753,5658955.877
4258,16 AV NW,Yes,0.50000081,1.93702045,3.9,,,12,Yes,,-6240.753,5658955.879,-6240.253,5658955.878
4259,16 AV NW,Yes,0.500001,1.93706915,3.9,,,12,Yes,,-6241.253,5658955.88,-6240.753,5658955.879
4260,16 AV NW,Yes,0.50000081,1.93711975,3.9,,,12,Yes,,-6241.753,5658955.881,-6241.253,5658955.88
4261,16 AV NW,Yes,0.500001,1.937169151,3.9,,,12,Yes,,-6242.253,5658955.882,-6241.753,5658955.881
4262,16 AV NW,Yes,0.50000081,1.9371951,3.9,,,12,Yes,,-6242.753,5658955.883,-6242.253,5658955.882
4263,16 AV NW,Yes,0.500001,1.93724454,3.9,,,12,Yes,,-6243.253,5658955.884,-6242.753,5658955.883
4264,16 AV NW,Yes,0.50000081,1.9372951,3.9,,,12,Yes,,-6243.753,5658955.885,-6243.253,5658955.884
4265,16 AV NW,Yes,0.500001,1.93734454,3.9,,,12,Yes,,-6244.253,5658955.886,-6243.753,5658955.885
4266,16 AV NW,Yes,0.50000081,1.93741975,3.9,,,12,Yes,,-6244.753,5658955.887,-6244.253,5658955.886
4267,16 AV NW,Yes,0.500001,1.93744454,3.9,,,12,Yes,,-6245.253,5658955.888,-6244.753,5658955.887
4268,16 AV NW,Yes,0.50000081,1.93746975,3.9,,,12,Yes,,-6245.753,5658955.889,-6245.253,5658955.888
4269,16 AV NW,Yes,0.500001,1.93771294,3.9,,,12,Yes,,-6246.253,5658955.89,-6245.753,5658955.889
4270,16 AV NW,Yes,0.50000081,1.93756975,3.9,,,12,Yes,,-6246.753,5658955.89,-6246.253,5658955.89
4271,16 AV NW,Yes,0.500001,1.937619995,3.9,,,12,Yes,,-6247.253,5658955.891,-6246.753,5658955.89
4272,16 AV NW,Yes,0.50000081,1.93766975,3.9,,,12,Yes,,-6247.753,5658955.892,-6247.253,5658955.891
4273,16 AV NW,Yes,0.500001,1.937719225,3.9,,,12,Yes,,-6248.253,5658955.893,-6247.753,5658955.892
4274,16 AV NW,Yes,0.500001,1.937769225,3.9,,,12,Yes,,-6248.753,5658955.894,-6248.253,5658955.893
4275,16 AV NW,Yes,0.50000081,1.9377951,3.9,,,12,Yes,,-6249.253,5658955.895,-6248.753,5658955.894
4276,16 AV NW,Yes,0.500001,1.937819224,3.9,,,12,Yes,,-6249.753,5658955.896,-6249.253,5658955.895
